batch_id,request_id,slo_type,slo_remaining_ms,only_in_queue,added_in_last_batch,request_type_after_batch,kv_context_len_tokens,prefill_len_tokens,prefill_remaining_tokens,replica
5024,115,TTFT,0,True,False,prefill,512,1718,1206,3
5034,11,TBT,0,False,True,decode,87728,87681,0,3
5034,19,TBT,0,False,True,decode,17136,17121,0,3
5034,27,TBT,0,False,True,decode,6224,6222,0,3
5034,35,TTFT,0,False,True,prefill,5968,17147,11179,3
5034,43,TTFT,0,True,False,prefill,512,1578,1066,3
5034,51,TTFT,0,True,False,prefill,512,8055,7543,3
5034,59,TTFT,0,True,False,prefill,512,1446,934,3
5034,67,TTFT,0,True,False,prefill,512,23655,23143,3
5034,75,TTFT,0,True,False,prefill,512,36934,36422,3
5034,83,TTFT,0,True,False,prefill,512,18311,17799,3
5034,91,TTFT,0,True,False,prefill,512,17583,17071,3
5034,99,TTFT,0,True,False,prefill,512,1428,916,3
5034,107,TTFT,0,True,False,prefill,512,12512,12000,3
5034,115,TTFT,0,True,False,prefill,512,1718,1206,3
5042,11,TBT,0,False,True,decode,87728,87681,0,3
5042,19,TBT,0,False,True,decode,17136,17121,0,3
5042,27,TBT,0,False,True,decode,6224,6222,0,3
5042,35,TTFT,0,False,True,prefill,6480,17147,10667,3
5042,43,TTFT,0,True,False,prefill,512,1578,1066,3
5042,51,TTFT,0,True,False,prefill,512,8055,7543,3
5042,59,TTFT,0,True,False,prefill,512,1446,934,3
5042,67,TTFT,0,True,False,prefill,512,23655,23143,3
5042,75,TTFT,0,True,False,prefill,512,36934,36422,3
5042,83,TTFT,0,True,False,prefill,512,18311,17799,3
5042,91,TTFT,0,True,False,prefill,512,17583,17071,3
5042,99,TTFT,0,True,False,prefill,512,1428,916,3
5042,107,TTFT,0,True,False,prefill,512,12512,12000,3
5042,115,TTFT,0,True,False,prefill,512,1718,1206,3
5052,11,TBT,0,False,True,decode,87728,87681,0,3
5052,19,TBT,0,False,True,decode,17136,17121,0,3
5052,27,TBT,0,False,True,decode,6224,6222,0,3
5052,35,TTFT,0,False,True,prefill,6976,17147,10171,3
5052,43,TTFT,0,True,False,prefill,512,1578,1066,3
5052,51,TTFT,0,True,False,prefill,512,8055,7543,3
5052,59,TTFT,0,True,False,prefill,512,1446,934,3
5052,67,TTFT,0,True,False,prefill,512,23655,23143,3
5052,75,TTFT,0,True,False,prefill,512,36934,36422,3
5052,83,TTFT,0,True,False,prefill,512,18311,17799,3
5052,91,TTFT,0,True,False,prefill,512,17583,17071,3
5052,99,TTFT,0,True,False,prefill,512,1428,916,3
5052,107,TTFT,0,True,False,prefill,512,12512,12000,3
5052,115,TTFT,0,True,False,prefill,512,1718,1206,3
5062,11,TBT,0,False,True,decode,87728,87681,0,3
5062,19,TBT,0,False,True,decode,17136,17121,0,3
5062,27,TBT,0,False,True,decode,6224,6222,0,3
5062,35,TTFT,0,False,True,prefill,7488,17147,9659,3
5062,43,TTFT,0,True,False,prefill,512,1578,1066,3
5062,51,TTFT,0,True,False,prefill,512,8055,7543,3
5062,59,TTFT,0,True,False,prefill,512,1446,934,3
5062,67,TTFT,0,True,False,prefill,512,23655,23143,3
5062,75,TTFT,0,True,False,prefill,512,36934,36422,3
5062,83,TTFT,0,True,False,prefill,512,18311,17799,3
5062,91,TTFT,0,True,False,prefill,512,17583,17071,3
5062,99,TTFT,0,True,False,prefill,512,1428,916,3
5062,107,TTFT,0,True,False,prefill,512,12512,12000,3
5062,115,TTFT,0,True,False,prefill,512,1718,1206,3
5072,11,TBT,0,False,True,decode,87728,87681,0,3
5072,19,TBT,0,False,True,decode,17136,17121,0,3
5072,27,TBT,0,False,True,decode,6224,6222,0,3
5072,35,TTFT,0,False,True,prefill,8000,17147,9147,3
5072,43,TTFT,0,True,False,prefill,512,1578,1066,3
5072,51,TTFT,0,True,False,prefill,512,8055,7543,3
5072,59,TTFT,0,True,False,prefill,512,1446,934,3
5072,67,TTFT,0,True,False,prefill,512,23655,23143,3
5072,75,TTFT,0,True,False,prefill,512,36934,36422,3
5072,83,TTFT,0,True,False,prefill,512,18311,17799,3
5072,91,TTFT,0,True,False,prefill,512,17583,17071,3
5072,99,TTFT,0,True,False,prefill,512,1428,916,3
5072,107,TTFT,0,True,False,prefill,512,12512,12000,3
5072,115,TTFT,0,True,False,prefill,512,1718,1206,3
5081,11,TBT,0,False,True,decode,87728,87681,0,3
5081,19,TBT,0,False,True,decode,17136,17121,0,3
5081,27,TBT,0,False,True,decode,6224,6222,0,3
5081,35,TTFT,0,False,True,prefill,8512,17147,8635,3
5081,43,TTFT,0,True,False,prefill,512,1578,1066,3
5081,51,TTFT,0,True,False,prefill,512,8055,7543,3
5081,59,TTFT,0,True,False,prefill,512,1446,934,3
5081,67,TTFT,0,True,False,prefill,512,23655,23143,3
5081,75,TTFT,0,True,False,prefill,512,36934,36422,3
5081,83,TTFT,0,True,False,prefill,512,18311,17799,3
5081,91,TTFT,0,True,False,prefill,512,17583,17071,3
5081,99,TTFT,0,True,False,prefill,512,1428,916,3
5081,107,TTFT,0,True,False,prefill,512,12512,12000,3
5081,115,TTFT,0,True,False,prefill,512,1718,1206,3
5089,11,TBT,0,False,True,decode,87728,87681,0,3
5089,19,TBT,0,False,True,decode,17136,17121,0,3
5089,27,TBT,0,False,True,decode,6224,6222,0,3
5089,35,TTFT,0,False,True,prefill,9024,17147,8123,3
5089,43,TTFT,0,True,False,prefill,512,1578,1066,3
5089,51,TTFT,0,True,False,prefill,512,8055,7543,3
5089,59,TTFT,0,True,False,prefill,512,1446,934,3
5089,67,TTFT,0,True,False,prefill,512,23655,23143,3
5089,75,TTFT,0,True,False,prefill,512,36934,36422,3
5089,83,TTFT,0,True,False,prefill,512,18311,17799,3
5089,91,TTFT,0,True,False,prefill,512,17583,17071,3
5089,99,TTFT,0,True,False,prefill,512,1428,916,3
5089,107,TTFT,0,True,False,prefill,512,12512,12000,3
5089,115,TTFT,0,True,False,prefill,512,1718,1206,3
5096,11,TBT,0,False,True,decode,87728,87681,0,3
5096,19,TBT,0,False,True,decode,17136,17121,0,3
5096,27,TBT,0,False,True,decode,6240,6222,0,3
5096,35,TTFT,0,False,True,prefill,9520,17147,7627,3
5096,43,TTFT,0,True,False,prefill,512,1578,1066,3
5096,51,TTFT,0,True,False,prefill,512,8055,7543,3
5096,59,TTFT,0,True,False,prefill,512,1446,934,3
5096,67,TTFT,0,True,False,prefill,512,23655,23143,3
5096,75,TTFT,0,True,False,prefill,512,36934,36422,3
5096,83,TTFT,0,True,False,prefill,512,18311,17799,3
5096,91,TTFT,0,True,False,prefill,512,17583,17071,3
5096,99,TTFT,0,True,False,prefill,512,1428,916,3
5096,107,TTFT,0,True,False,prefill,512,12512,12000,3
5096,115,TTFT,0,True,False,prefill,512,1718,1206,3
5103,11,TBT,0,False,True,decode,87744,87681,0,3
5103,19,TBT,0,False,True,decode,17136,17121,0,3
5103,27,TBT,0,False,True,decode,6240,6222,0,3
5103,35,TTFT,0,False,True,prefill,10032,17147,7115,3
5103,43,TTFT,0,True,False,prefill,512,1578,1066,3
5103,51,TTFT,0,True,False,prefill,512,8055,7543,3
5103,59,TTFT,0,True,False,prefill,512,1446,934,3
5103,67,TTFT,0,True,False,prefill,512,23655,23143,3
5103,75,TTFT,0,True,False,prefill,512,36934,36422,3
5103,83,TTFT,0,True,False,prefill,512,18311,17799,3
5103,91,TTFT,0,True,False,prefill,512,17583,17071,3
5103,99,TTFT,0,True,False,prefill,512,1428,916,3
5103,107,TTFT,0,True,False,prefill,512,12512,12000,3
5103,115,TTFT,0,True,False,prefill,512,1718,1206,3
5111,11,TBT,0,False,True,decode,87744,87681,0,3
5111,19,TBT,0,False,True,decode,17152,17121,0,3
5111,27,TBT,0,False,True,decode,6240,6222,0,3
5111,35,TTFT,0,False,True,prefill,10544,17147,6603,3
5111,43,TTFT,0,True,False,prefill,512,1578,1066,3
5111,51,TTFT,0,True,False,prefill,512,8055,7543,3
5111,59,TTFT,0,True,False,prefill,512,1446,934,3
5111,67,TTFT,0,True,False,prefill,512,23655,23143,3
5111,75,TTFT,0,True,False,prefill,512,36934,36422,3
5111,83,TTFT,0,True,False,prefill,512,18311,17799,3
5111,91,TTFT,0,True,False,prefill,512,17583,17071,3
5111,99,TTFT,0,True,False,prefill,512,1428,916,3
5111,107,TTFT,0,True,False,prefill,512,12512,12000,3
5111,115,TTFT,0,True,False,prefill,512,1718,1206,3
5120,11,TBT,0,False,True,decode,87744,87681,0,3
5120,19,TBT,0,False,True,decode,17152,17121,0,3
5120,27,TBT,0,False,True,decode,6240,6222,0,3
5120,35,TTFT,0,False,True,prefill,11056,17147,6091,3
5120,43,TTFT,0,True,False,prefill,512,1578,1066,3
5120,51,TTFT,0,True,False,prefill,512,8055,7543,3
5120,59,TTFT,0,True,False,prefill,512,1446,934,3
5120,67,TTFT,0,True,False,prefill,512,23655,23143,3
5120,75,TTFT,0,True,False,prefill,512,36934,36422,3
5120,83,TTFT,0,True,False,prefill,512,18311,17799,3
5120,91,TTFT,0,True,False,prefill,512,17583,17071,3
5120,99,TTFT,0,True,False,prefill,512,1428,916,3
5120,107,TTFT,0,True,False,prefill,512,12512,12000,3
5120,115,TTFT,0,True,False,prefill,512,1718,1206,3
5128,11,TBT,0,False,True,decode,87744,87681,0,3
5128,19,TBT,0,False,True,decode,17152,17121,0,3
5128,27,TBT,0,False,True,decode,6240,6222,0,3
5128,35,TTFT,0,False,True,prefill,11568,17147,5579,3
5128,43,TTFT,0,True,False,prefill,512,1578,1066,3
5128,51,TTFT,0,True,False,prefill,512,8055,7543,3
5128,59,TTFT,0,True,False,prefill,512,1446,934,3
5128,67,TTFT,0,True,False,prefill,512,23655,23143,3
5128,75,TTFT,0,True,False,prefill,512,36934,36422,3
5128,83,TTFT,0,True,False,prefill,512,18311,17799,3
5128,91,TTFT,0,True,False,prefill,512,17583,17071,3
5128,99,TTFT,0,True,False,prefill,512,1428,916,3
5128,107,TTFT,0,True,False,prefill,512,12512,12000,3
5128,115,TTFT,0,True,False,prefill,512,1718,1206,3
5136,11,TBT,0,False,True,decode,87744,87681,0,3
5136,19,TBT,0,False,True,decode,17152,17121,0,3
5136,27,TBT,0,False,True,decode,6240,6222,0,3
5136,35,TTFT,0,False,True,prefill,12080,17147,5067,3
5136,43,TTFT,0,True,False,prefill,512,1578,1066,3
5136,51,TTFT,0,True,False,prefill,512,8055,7543,3
5136,59,TTFT,0,True,False,prefill,512,1446,934,3
5136,67,TTFT,0,True,False,prefill,512,23655,23143,3
5136,75,TTFT,0,True,False,prefill,512,36934,36422,3
5136,83,TTFT,0,True,False,prefill,512,18311,17799,3
5136,91,TTFT,0,True,False,prefill,512,17583,17071,3
5136,99,TTFT,0,True,False,prefill,512,1428,916,3
5136,107,TTFT,0,True,False,prefill,512,12512,12000,3
5136,115,TTFT,0,True,False,prefill,512,1718,1206,3
5145,11,TBT,0,False,True,decode,87744,87681,0,3
5145,19,TBT,0,False,True,decode,17152,17121,0,3
5145,27,TBT,0,False,True,decode,6240,6222,0,3
5145,35,TTFT,0,False,True,prefill,12576,17147,4571,3
5145,43,TTFT,0,True,False,prefill,512,1578,1066,3
5145,51,TTFT,0,True,False,prefill,512,8055,7543,3
5145,59,TTFT,0,True,False,prefill,512,1446,934,3
5145,67,TTFT,0,True,False,prefill,512,23655,23143,3
5145,75,TTFT,0,True,False,prefill,512,36934,36422,3
5145,83,TTFT,0,True,False,prefill,512,18311,17799,3
5145,91,TTFT,0,True,False,prefill,512,17583,17071,3
5145,99,TTFT,0,True,False,prefill,512,1428,916,3
5145,107,TTFT,0,True,False,prefill,512,12512,12000,3
5145,115,TTFT,0,True,False,prefill,512,1718,1206,3
5152,11,TBT,0,False,True,decode,87744,87681,0,3
5152,19,TBT,0,False,True,decode,17152,17121,0,3
5152,27,TBT,0,False,True,decode,6240,6222,0,3
5152,35,TTFT,0,False,True,prefill,13088,17147,4059,3
5152,43,TTFT,0,True,False,prefill,512,1578,1066,3
5152,51,TTFT,0,True,False,prefill,512,8055,7543,3
5152,59,TTFT,0,True,False,prefill,512,1446,934,3
5152,67,TTFT,0,True,False,prefill,512,23655,23143,3
5152,75,TTFT,0,True,False,prefill,512,36934,36422,3
5152,83,TTFT,0,True,False,prefill,512,18311,17799,3
5152,91,TTFT,0,True,False,prefill,512,17583,17071,3
5152,99,TTFT,0,True,False,prefill,512,1428,916,3
5152,107,TTFT,0,True,False,prefill,512,12512,12000,3
5152,115,TTFT,0,True,False,prefill,512,1718,1206,3
5159,11,TBT,0,False,True,decode,87744,87681,0,3
5159,19,TBT,0,False,True,decode,17152,17121,0,3
5159,27,TBT,0,False,True,decode,6240,6222,0,3
5159,35,TTFT,0,False,True,prefill,13600,17147,3547,3
5159,43,TTFT,0,True,False,prefill,512,1578,1066,3
5159,51,TTFT,0,True,False,prefill,512,8055,7543,3
5159,59,TTFT,0,True,False,prefill,512,1446,934,3
5159,67,TTFT,0,True,False,prefill,512,23655,23143,3
5159,75,TTFT,0,True,False,prefill,512,36934,36422,3
5159,83,TTFT,0,True,False,prefill,512,18311,17799,3
5159,91,TTFT,0,True,False,prefill,512,17583,17071,3
5159,99,TTFT,0,True,False,prefill,512,1428,916,3
5159,107,TTFT,0,True,False,prefill,512,12512,12000,3
5159,115,TTFT,0,True,False,prefill,512,1718,1206,3
5169,11,TBT,0,False,True,decode,87744,87681,0,3
5169,19,TBT,0,False,True,decode,17152,17121,0,3
5169,27,TBT,0,False,True,decode,6240,6222,0,3
5169,35,TTFT,0,False,True,prefill,14112,17147,3035,3
5169,43,TTFT,0,True,False,prefill,512,1578,1066,3
5169,51,TTFT,0,True,False,prefill,512,8055,7543,3
5169,59,TTFT,0,True,False,prefill,512,1446,934,3
5169,67,TTFT,0,True,False,prefill,512,23655,23143,3
5169,75,TTFT,0,True,False,prefill,512,36934,36422,3
5169,83,TTFT,0,True,False,prefill,512,18311,17799,3
5169,91,TTFT,0,True,False,prefill,512,17583,17071,3
5169,99,TTFT,0,True,False,prefill,512,1428,916,3
5169,107,TTFT,0,True,False,prefill,512,12512,12000,3
5169,115,TTFT,0,True,False,prefill,512,1718,1206,3
5177,11,TBT,0,False,True,decode,87744,87681,0,3
5177,19,TBT,0,False,True,decode,17152,17121,0,3
5177,27,TBT,0,False,True,decode,6240,6222,0,3
5177,35,TTFT,0,False,True,prefill,14624,17147,2523,3
5177,43,TTFT,0,True,False,prefill,512,1578,1066,3
5177,51,TTFT,0,True,False,prefill,512,8055,7543,3
5177,59,TTFT,0,True,False,prefill,512,1446,934,3
5177,67,TTFT,0,True,False,prefill,512,23655,23143,3
5177,75,TTFT,0,True,False,prefill,512,36934,36422,3
5177,83,TTFT,0,True,False,prefill,512,18311,17799,3
5177,91,TTFT,0,True,False,prefill,512,17583,17071,3
5177,99,TTFT,0,True,False,prefill,512,1428,916,3
5177,107,TTFT,0,True,False,prefill,512,12512,12000,3
5177,115,TTFT,0,True,False,prefill,512,1718,1206,3
5186,11,TBT,0,False,True,decode,87744,87681,0,3
5186,19,TBT,0,False,True,decode,17152,17121,0,3
5186,27,TBT,0,False,True,decode,6240,6222,0,3
5186,35,TTFT,0,False,True,prefill,15120,17147,2027,3
5186,43,TTFT,0,True,False,prefill,512,1578,1066,3
5186,51,TTFT,0,True,False,prefill,512,8055,7543,3
5186,59,TTFT,0,True,False,prefill,512,1446,934,3
5186,67,TTFT,0,True,False,prefill,512,23655,23143,3
5186,75,TTFT,0,True,False,prefill,512,36934,36422,3
5186,83,TTFT,0,True,False,prefill,512,18311,17799,3
5186,91,TTFT,0,True,False,prefill,512,17583,17071,3
5186,99,TTFT,0,True,False,prefill,512,1428,916,3
5186,107,TTFT,0,True,False,prefill,512,12512,12000,3
5186,115,TTFT,0,True,False,prefill,512,1718,1206,3
5197,11,TBT,0,False,True,decode,87744,87681,0,3
5197,19,TBT,0,False,True,decode,17152,17121,0,3
5197,27,TBT,0,False,True,decode,6240,6222,0,3
5197,35,TTFT,0,False,True,prefill,15632,17147,1515,3
5197,43,TTFT,0,True,False,prefill,512,1578,1066,3
5197,51,TTFT,0,True,False,prefill,512,8055,7543,3
5197,59,TTFT,0,True,False,prefill,512,1446,934,3
5197,67,TTFT,0,True,False,prefill,512,23655,23143,3
5197,75,TTFT,0,True,False,prefill,512,36934,36422,3
5197,83,TTFT,0,True,False,prefill,512,18311,17799,3
5197,91,TTFT,0,True,False,prefill,512,17583,17071,3
5197,99,TTFT,0,True,False,prefill,512,1428,916,3
5197,107,TTFT,0,True,False,prefill,512,12512,12000,3
5197,115,TTFT,0,True,False,prefill,512,1718,1206,3
5210,11,TBT,0,False,True,decode,87744,87681,0,3
5210,19,TBT,0,False,True,decode,17152,17121,0,3
5210,27,TBT,0,False,True,decode,6240,6222,0,3
5210,35,TTFT,0,False,True,prefill,16144,17147,1003,3
5210,43,TTFT,0,True,False,prefill,512,1578,1066,3
5210,51,TTFT,0,True,False,prefill,512,8055,7543,3
5210,59,TTFT,0,True,False,prefill,512,1446,934,3
5210,67,TTFT,0,True,False,prefill,512,23655,23143,3
5210,75,TTFT,0,True,False,prefill,512,36934,36422,3
5210,83,TTFT,0,True,False,prefill,512,18311,17799,3
5210,91,TTFT,0,True,False,prefill,512,17583,17071,3
5210,99,TTFT,0,True,False,prefill,512,1428,916,3
5210,107,TTFT,0,True,False,prefill,512,12512,12000,3
5210,115,TTFT,0,True,False,prefill,512,1718,1206,3
5223,11,TBT,0,False,True,decode,87744,87681,0,3
5223,19,TBT,0,False,True,decode,17152,17121,0,3
5223,27,TBT,0,False,True,decode,6240,6222,0,3
5223,35,TTFT,0,False,True,prefill,16656,17147,491,3
5223,43,TTFT,0,True,False,prefill,512,1578,1066,3
5223,51,TTFT,0,True,False,prefill,512,8055,7543,3
5223,59,TTFT,0,True,False,prefill,512,1446,934,3
5223,67,TTFT,0,True,False,prefill,512,23655,23143,3
5223,75,TTFT,0,True,False,prefill,512,36934,36422,3
5223,83,TTFT,0,True,False,prefill,512,18311,17799,3
5223,91,TTFT,0,True,False,prefill,512,17583,17071,3
5223,99,TTFT,0,True,False,prefill,512,1428,916,3
5223,107,TTFT,0,True,False,prefill,512,12512,12000,3
5223,115,TTFT,0,True,False,prefill,512,1718,1206,3
5233,11,TBT,0,False,True,decode,87744,87681,0,3
5233,19,TBT,0,False,True,decode,17152,17121,0,3
5233,27,TBT,0,False,True,decode,6240,6222,0,3
5233,35,TBT,0,False,True,decode,17136,17147,0,3
5233,43,TTFT,0,False,True,prefill,528,1578,1050,3
5233,51,TTFT,0,True,False,prefill,512,8055,7543,3
5233,59,TTFT,0,True,False,prefill,512,1446,934,3
5233,67,TTFT,0,True,False,prefill,512,23655,23143,3
5233,75,TTFT,0,True,False,prefill,512,36934,36422,3
5233,83,TTFT,0,True,False,prefill,512,18311,17799,3
5233,91,TTFT,0,True,False,prefill,512,17583,17071,3
5233,99,TTFT,0,True,False,prefill,512,1428,916,3
5233,107,TTFT,0,True,False,prefill,512,12512,12000,3
5233,115,TTFT,0,True,False,prefill,512,1718,1206,3
5247,11,TBT,0,False,True,decode,87744,87681,0,3
5247,19,TBT,0,False,True,decode,17152,17121,0,3
5247,27,TBT,0,False,True,decode,6256,6222,0,3
5247,35,TBT,0,False,True,decode,17136,17147,0,3
5247,43,TTFT,0,False,True,prefill,1040,1578,538,3
5247,51,TTFT,0,True,False,prefill,512,8055,7543,3
5247,59,TTFT,0,True,False,prefill,512,1446,934,3
5247,67,TTFT,0,True,False,prefill,512,23655,23143,3
5247,75,TTFT,0,True,False,prefill,512,36934,36422,3
5247,83,TTFT,0,True,False,prefill,512,18311,17799,3
5247,91,TTFT,0,True,False,prefill,512,17583,17071,3
5247,99,TTFT,0,True,False,prefill,512,1428,916,3
5247,107,TTFT,0,True,False,prefill,512,12512,12000,3
5247,115,TTFT,0,True,False,prefill,512,1718,1206,3
5255,11,TBT,0,False,True,decode,87760,87681,0,3
5255,19,TBT,0,False,True,decode,17152,17121,0,3
5255,27,TBT,0,False,True,decode,6256,6222,0,3
5255,35,TBT,0,False,True,decode,17136,17147,0,3
5255,43,TTFT,0,False,True,prefill,1536,1578,42,3
5255,51,TTFT,0,True,False,prefill,512,8055,7543,3
5255,59,TTFT,0,True,False,prefill,512,1446,934,3
5255,67,TTFT,0,True,False,prefill,512,23655,23143,3
5255,75,TTFT,0,True,False,prefill,512,36934,36422,3
5255,83,TTFT,0,True,False,prefill,512,18311,17799,3
5255,91,TTFT,0,True,False,prefill,512,17583,17071,3
5255,99,TTFT,0,True,False,prefill,512,1428,916,3
5255,107,TTFT,0,True,False,prefill,512,12512,12000,3
5255,115,TTFT,0,True,False,prefill,512,1718,1206,3
5255,123,TTFT,0,True,False,prefill,512,70157,69645,3
5262,11,TBT,0,False,True,decode,87760,87681,0,3
5262,19,TBT,0,False,True,decode,17168,17121,0,3
5262,27,TBT,0,False,True,decode,6256,6222,0,3
5262,35,TBT,0,False,True,decode,17136,17147,0,3
5262,43,TBT,0,False,True,decode,1568,1578,0,3
5262,51,TTFT,0,False,True,prefill,992,8055,7063,3
5262,59,TTFT,0,True,False,prefill,512,1446,934,3
5262,67,TTFT,0,True,False,prefill,512,23655,23143,3
5262,75,TTFT,0,True,False,prefill,512,36934,36422,3
5262,83,TTFT,0,True,False,prefill,512,18311,17799,3
5262,91,TTFT,0,True,False,prefill,512,17583,17071,3
5262,99,TTFT,0,True,False,prefill,512,1428,916,3
5262,107,TTFT,0,True,False,prefill,512,12512,12000,3
5262,115,TTFT,0,True,False,prefill,512,1718,1206,3
5262,123,TTFT,0,True,False,prefill,512,70157,69645,3
5269,11,TBT,0,False,True,decode,87760,87681,0,3
5269,19,TBT,0,False,True,decode,17168,17121,0,3
5269,27,TBT,0,False,True,decode,6256,6222,0,3
5269,35,TBT,0,False,True,decode,17152,17147,0,3
5269,43,TBT,0,False,True,decode,1568,1578,0,3
5269,51,TTFT,0,False,True,prefill,1488,8055,6567,3
5269,59,TTFT,0,True,False,prefill,512,1446,934,3
5269,67,TTFT,0,True,False,prefill,512,23655,23143,3
5269,75,TTFT,0,True,False,prefill,512,36934,36422,3
5269,83,TTFT,0,True,False,prefill,512,18311,17799,3
5269,91,TTFT,0,True,False,prefill,512,17583,17071,3
5269,99,TTFT,0,True,False,prefill,512,1428,916,3
5269,107,TTFT,0,True,False,prefill,512,12512,12000,3
5269,115,TTFT,0,True,False,prefill,512,1718,1206,3
5269,123,TTFT,0,True,False,prefill,512,70157,69645,3
5276,11,TBT,0,False,True,decode,87760,87681,0,3
5276,19,TBT,0,False,True,decode,17168,17121,0,3
5276,27,TBT,0,False,True,decode,6256,6222,0,3
5276,35,TBT,0,False,True,decode,17152,17147,0,3
5276,43,TBT,0,False,True,decode,1568,1578,0,3
5276,51,TTFT,0,False,True,prefill,2000,8055,6055,3
5276,59,TTFT,0,True,False,prefill,512,1446,934,3
5276,67,TTFT,0,True,False,prefill,512,23655,23143,3
5276,75,TTFT,0,True,False,prefill,512,36934,36422,3
5276,83,TTFT,0,True,False,prefill,512,18311,17799,3
5276,91,TTFT,0,True,False,prefill,512,17583,17071,3
5276,99,TTFT,0,True,False,prefill,512,1428,916,3
5276,107,TTFT,0,True,False,prefill,512,12512,12000,3
5276,115,TTFT,0,True,False,prefill,512,1718,1206,3
5276,123,TTFT,0,True,False,prefill,512,70157,69645,3
5281,11,TBT,0,False,True,decode,87760,87681,0,3
5281,19,TBT,0,False,True,decode,17168,17121,0,3
5281,27,TBT,0,False,True,decode,6256,6222,0,3
5281,35,TBT,0,False,True,decode,17152,17147,0,3
5281,43,TBT,0,False,True,decode,1568,1578,0,3
5281,51,TTFT,0,False,True,prefill,2512,8055,5543,3
5281,59,TTFT,0,True,False,prefill,512,1446,934,3
5281,67,TTFT,0,True,False,prefill,512,23655,23143,3
5281,75,TTFT,0,True,False,prefill,512,36934,36422,3
5281,83,TTFT,0,True,False,prefill,512,18311,17799,3
5281,91,TTFT,0,True,False,prefill,512,17583,17071,3
5281,99,TTFT,0,True,False,prefill,512,1428,916,3
5281,107,TTFT,0,True,False,prefill,512,12512,12000,3
5281,115,TTFT,0,True,False,prefill,512,1718,1206,3
5281,123,TTFT,0,True,False,prefill,512,70157,69645,3
5288,11,TBT,0,False,True,decode,87760,87681,0,3
5288,19,TBT,0,False,True,decode,17168,17121,0,3
5288,27,TBT,0,False,True,decode,6256,6222,0,3
5288,35,TBT,0,False,True,decode,17152,17147,0,3
5288,43,TBT,0,False,True,decode,1568,1578,0,3
5288,51,TTFT,0,False,True,prefill,3008,8055,5047,3
5288,59,TTFT,0,True,False,prefill,512,1446,934,3
5288,67,TTFT,0,True,False,prefill,512,23655,23143,3
5288,75,TTFT,0,True,False,prefill,512,36934,36422,3
5288,83,TTFT,0,True,False,prefill,512,18311,17799,3
5288,91,TTFT,0,True,False,prefill,512,17583,17071,3
5288,99,TTFT,0,True,False,prefill,512,1428,916,3
5288,107,TTFT,0,True,False,prefill,512,12512,12000,3
5288,115,TTFT,0,True,False,prefill,512,1718,1206,3
5288,123,TTFT,0,True,False,prefill,512,70157,69645,3
5295,11,TBT,0,False,True,decode,87760,87681,0,3
5295,19,TBT,0,False,True,decode,17168,17121,0,3
5295,27,TBT,0,False,True,decode,6256,6222,0,3
5295,35,TBT,0,False,True,decode,17152,17147,0,3
5295,43,TBT,0,False,True,decode,1584,1578,0,3
5295,51,TTFT,0,False,True,prefill,3520,8055,4535,3
5295,59,TTFT,0,True,False,prefill,512,1446,934,3
5295,67,TTFT,0,True,False,prefill,512,23655,23143,3
5295,75,TTFT,0,True,False,prefill,512,36934,36422,3
5295,83,TTFT,0,True,False,prefill,512,18311,17799,3
5295,91,TTFT,0,True,False,prefill,512,17583,17071,3
5295,99,TTFT,0,True,False,prefill,512,1428,916,3
5295,107,TTFT,0,True,False,prefill,512,12512,12000,3
5295,115,TTFT,0,True,False,prefill,512,1718,1206,3
5295,123,TTFT,0,True,False,prefill,512,70157,69645,3
5300,11,TBT,0,False,True,decode,87760,87681,0,3
5300,19,TBT,0,False,True,decode,17168,17121,0,3
5300,27,TBT,0,False,True,decode,6256,6222,0,3
5300,35,TBT,0,False,True,decode,17152,17147,0,3
5300,43,TBT,0,False,True,decode,1584,1578,0,3
5300,51,TTFT,0,False,True,prefill,4032,8055,4023,3
5300,59,TTFT,0,True,False,prefill,512,1446,934,3
5300,67,TTFT,0,True,False,prefill,512,23655,23143,3
5300,75,TTFT,0,True,False,prefill,512,36934,36422,3
5300,83,TTFT,0,True,False,prefill,512,18311,17799,3
5300,91,TTFT,0,True,False,prefill,512,17583,17071,3
5300,99,TTFT,0,True,False,prefill,512,1428,916,3
5300,107,TTFT,0,True,False,prefill,512,12512,12000,3
5300,115,TTFT,0,True,False,prefill,512,1718,1206,3
5300,123,TTFT,0,True,False,prefill,512,70157,69645,3
5306,11,TBT,0,False,True,decode,87760,87681,0,3
5306,19,TBT,0,False,True,decode,17168,17121,0,3
5306,27,TBT,0,False,True,decode,6256,6222,0,3
5306,35,TBT,0,False,True,decode,17152,17147,0,3
5306,43,TBT,0,False,True,decode,1584,1578,0,3
5306,51,TTFT,0,False,True,prefill,4528,8055,3527,3
5306,59,TTFT,0,True,False,prefill,512,1446,934,3
5306,67,TTFT,0,True,False,prefill,512,23655,23143,3
5306,75,TTFT,0,True,False,prefill,512,36934,36422,3
5306,83,TTFT,0,True,False,prefill,512,18311,17799,3
5306,91,TTFT,0,True,False,prefill,512,17583,17071,3
5306,99,TTFT,0,True,False,prefill,512,1428,916,3
5306,107,TTFT,0,True,False,prefill,512,12512,12000,3
5306,115,TTFT,0,True,False,prefill,512,1718,1206,3
5306,123,TTFT,0,True,False,prefill,512,70157,69645,3
5312,11,TBT,0,False,True,decode,87760,87681,0,3
